"id","journal","pubYear","n_authors","auth_cat"
124181,"Canadian Social Work Review","1999",1,"1"
124182,"Canadian Social Work Review","1999",1,"1"
124207,"Canadian Social Work Review","1999",2,"2"
124208,"Canadian Social Work Review","1999",2,"2"
124209,"Canadian Social Work Review","1999",1,"1"
124210,"Canadian Social Work Review","1999",5,"4+"
124211,"Canadian Social Work Review","1999",2,"2"
124212,"Canadian Social Work Review","1999",2,"2"
124213,"Canadian Social Work Review","1999",4,"4+"
124073,"Canadian Social Work Review","2000",2,"2"
124074,"Canadian Social Work Review","2000",2,"2"
124075,"Canadian Social Work Review","2000",2,"2"
124076,"Canadian Social Work Review","2000",2,"2"
124077,"Canadian Social Work Review","2000",2,"2"
124078,"Canadian Social Work Review","2000",4,"4+"
124079,"Canadian Social Work Review","2000",1,"1"
124080,"Canadian Social Work Review","2000",3,"3"
124105,"Canadian Social Work Review","2000",1,"1"
124106,"Canadian Social Work Review","2000",2,"2"
124107,"Canadian Social Work Review","2000",1,"1"
124108,"Canadian Social Work Review","2000",3,"3"
124109,"Canadian Social Work Review","2000",1,"1"
124110,"Canadian Social Work Review","2000",1,"1"
124111,"Canadian Social Work Review","2000",4,"4+"
124112,"Canadian Social Work Review","2000",3,"3"
123969,"Canadian Social Work Review","2001",1,"1"
123970,"Canadian Social Work Review","2001",2,"2"
123971,"Canadian Social Work Review","2001",1,"1"
123972,"Canadian Social Work Review","2001",2,"2"
123973,"Canadian Social Work Review","2001",1,"1"
123974,"Canadian Social Work Review","2001",1,"1"
123975,"Canadian Social Work Review","2001",1,"1"
123997,"Canadian Social Work Review","2001",3,"3"
123998,"Canadian Social Work Review","2001",1,"1"
123999,"Canadian Social Work Review","2001",2,"2"
124000,"Canadian Social Work Review","2001",1,"1"
124001,"Canadian Social Work Review","2001",2,"2"
124002,"Canadian Social Work Review","2001",2,"2"
124003,"Canadian Social Work Review","2001",2,"2"
124004,"Canadian Social Work Review","2001",1,"1"
123870,"Canadian Social Work Review","2002",1,"1"
123871,"Canadian Social Work Review","2002",1,"1"
123872,"Canadian Social Work Review","2002",1,"1"
123873,"Canadian Social Work Review","2002",2,"2"
123874,"Canadian Social Work Review","2002",1,"1"
123875,"Canadian Social Work Review","2002",2,"2"
123876,"Canadian Social Work Review","2002",1,"1"
123877,"Canadian Social Work Review","2002",2,"2"
123878,"Canadian Social Work Review","2002",1,"1"
123879,"Canadian Social Work Review","2002",3,"3"
123880,"Canadian Social Work Review","2002",1,"1"
123881,"Canadian Social Work Review","2002",1,"1"
123882,"Canadian Social Work Review","2002",2,"2"
123883,"Canadian Social Work Review","2002",2,"2"
123884,"Canadian Social Work Review","2002",1,"1"
123885,"Canadian Social Work Review","2002",1,"1"
123886,"Canadian Social Work Review","2002",1,"1"
123795,"Canadian Social Work Review","2003",1,"1"
123796,"Canadian Social Work Review","2003",1,"1"
123797,"Canadian Social Work Review","2003",4,"4+"
123798,"Canadian Social Work Review","2003",2,"2"
123799,"Canadian Social Work Review","2003",1,"1"
123800,"Canadian Social Work Review","2003",4,"4+"
123801,"Canadian Social Work Review","2003",1,"1"
123802,"Canadian Social Work Review","2003",1,"1"
123803,"Canadian Social Work Review","2003",1,"1"
123805,"Canadian Social Work Review","2003",7,"4+"
123806,"Canadian Social Work Review","2003",4,"4+"
123807,"Canadian Social Work Review","2003",1,"1"
123808,"Canadian Social Work Review","2003",1,"1"
123809,"Canadian Social Work Review","2003",1,"1"
123810,"Canadian Social Work Review","2003",1,"1"
123811,"Canadian Social Work Review","2003",1,"1"
125610,"Canadian Social Work Review","2004",1,"1"
125611,"Canadian Social Work Review","2004",3,"3"
125612,"Canadian Social Work Review","2004",2,"2"
125613,"Canadian Social Work Review","2004",1,"1"
125614,"Canadian Social Work Review","2004",4,"4+"
125615,"Canadian Social Work Review","2004",2,"2"
125616,"Canadian Social Work Review","2004",2,"2"
125617,"Canadian Social Work Review","2004",3,"3"
125618,"Canadian Social Work Review","2004",2,"2"
125619,"Canadian Social Work Review","2004",3,"3"
125479,"Canadian Social Work Review","2005",1,"1"
125480,"Canadian Social Work Review","2005",1,"1"
125481,"Canadian Social Work Review","2005",2,"2"
125482,"Canadian Social Work Review","2005",3,"3"
125483,"Canadian Social Work Review","2005",1,"1"
125484,"Canadian Social Work Review","2005",1,"1"
125485,"Canadian Social Work Review","2005",1,"1"
125486,"Canadian Social Work Review","2005",7,"4+"
125487,"Canadian Social Work Review","2005",1,"1"
125488,"Canadian Social Work Review","2005",1,"1"
125489,"Canadian Social Work Review","2005",2,"2"
125370,"Canadian Social Work Review","2006",1,"1"
125371,"Canadian Social Work Review","2006",4,"4+"
125372,"Canadian Social Work Review","2006",3,"3"
125373,"Canadian Social Work Review","2006",2,"2"
125374,"Canadian Social Work Review","2006",1,"1"
125375,"Canadian Social Work Review","2006",1,"1"
125376,"Canadian Social Work Review","2006",1,"1"
125378,"Canadian Social Work Review","2006",1,"1"
125379,"Canadian Social Work Review","2006",1,"1"
125380,"Canadian Social Work Review","2006",1,"1"
125283,"Canadian Social Work Review","2007",3,"3"
125284,"Canadian Social Work Review","2007",2,"2"
125285,"Canadian Social Work Review","2007",2,"2"
125286,"Canadian Social Work Review","2007",2,"2"
125287,"Canadian Social Work Review","2007",2,"2"
125288,"Canadian Social Work Review","2007",2,"2"
125289,"Canadian Social Work Review","2007",1,"1"
125290,"Canadian Social Work Review","2007",1,"1"
125291,"Canadian Social Work Review","2007",1,"1"
125292,"Canadian Social Work Review","2007",1,"1"
125293,"Canadian Social Work Review","2007",2,"2"
125294,"Canadian Social Work Review","2007",2,"2"
125295,"Canadian Social Work Review","2007",1,"1"
125296,"Canadian Social Work Review","2007",1,"1"
125171,"Canadian Social Work Review","2008",1,"1"
125172,"Canadian Social Work Review","2008",1,"1"
125173,"Canadian Social Work Review","2008",2,"2"
125174,"Canadian Social Work Review","2008",1,"1"
125175,"Canadian Social Work Review","2008",2,"2"
125177,"Canadian Social Work Review","2008",1,"1"
125178,"Canadian Social Work Review","2008",1,"1"
125179,"Canadian Social Work Review","2008",1,"1"
125180,"Canadian Social Work Review","2008",1,"1"
125181,"Canadian Social Work Review","2008",1,"1"
125182,"Canadian Social Work Review","2008",3,"3"
125183,"Canadian Social Work Review","2008",1,"1"
125184,"Canadian Social Work Review","2008",1,"1"
125185,"Canadian Social Work Review","2008",1,"1"
125186,"Canadian Social Work Review","2008",1,"1"
125040,"Canadian Social Work Review","2009",2,"2"
125041,"Canadian Social Work Review","2009",1,"1"
125042,"Canadian Social Work Review","2009",1,"1"
125043,"Canadian Social Work Review","2009",3,"3"
125044,"Canadian Social Work Review","2009",5,"4+"
125045,"Canadian Social Work Review","2009",4,"4+"
125046,"Canadian Social Work Review","2009",2,"2"
125047,"Canadian Social Work Review","2009",1,"1"
125048,"Canadian Social Work Review","2009",1,"1"
125049,"Canadian Social Work Review","2009",2,"2"
125050,"Canadian Social Work Review","2009",1,"1"
125051,"Canadian Social Work Review","2009",1,"1"
125052,"Canadian Social Work Review","2009",1,"1"
125053,"Canadian Social Work Review","2009",1,"1"
125054,"Canadian Social Work Review","2009",1,"1"
31276,"Canadian Social Work Review","2010",1,"1"
31277,"Canadian Social Work Review","2010",1,"1"
31278,"Canadian Social Work Review","2010",2,"2"
31279,"Canadian Social Work Review","2010",2,"2"
31280,"Canadian Social Work Review","2010",1,"1"
31281,"Canadian Social Work Review","2010",1,"1"
31282,"Canadian Social Work Review","2010",1,"1"
124847,"Canadian Social Work Review","2010",9,"4+"
124848,"Canadian Social Work Review","2010",1,"1"
124849,"Canadian Social Work Review","2010",2,"2"
124850,"Canadian Social Work Review","2010",2,"2"
124851,"Canadian Social Work Review","2010",1,"1"
124852,"Canadian Social Work Review","2010",1,"1"
124853,"Canadian Social Work Review","2010",1,"1"
124854,"Canadian Social Work Review","2010",1,"1"
124855,"Canadian Social Work Review","2010",1,"1"
124856,"Canadian Social Work Review","2010",1,"1"
124857,"Canadian Social Work Review","2010",1,"1"
124858,"Canadian Social Work Review","2010",1,"1"
124860,"Canadian Social Work Review","2010",2,"2"
124862,"Canadian Social Work Review","2010",1,"1"
30051,"Canadian Social Work Review","2011",1,"1"
30052,"Canadian Social Work Review","2011",2,"2"
30053,"Canadian Social Work Review","2011",2,"2"
30054,"Canadian Social Work Review","2011",1,"1"
30055,"Canadian Social Work Review","2011",1,"1"
30056,"Canadian Social Work Review","2011",2,"2"
30057,"Canadian Social Work Review","2011",3,"3"
30058,"Canadian Social Work Review","2011",1,"1"
30059,"Canadian Social Work Review","2011",3,"3"
30060,"Canadian Social Work Review","2011",4,"4+"
30061,"Canadian Social Work Review","2011",3,"3"
30062,"Canadian Social Work Review","2011",2,"2"
30432,"Canadian Social Work Review","2011",1,"1"
30433,"Canadian Social Work Review","2011",1,"1"
30434,"Canadian Social Work Review","2011",1,"1"
30435,"Canadian Social Work Review","2011",2,"2"
30436,"Canadian Social Work Review","2011",1,"1"
30437,"Canadian Social Work Review","2011",1,"1"
30438,"Canadian Social Work Review","2011",3,"3"
30439,"Canadian Social Work Review","2011",1,"1"
30440,"Canadian Social Work Review","2011",4,"4+"
30441,"Canadian Social Work Review","2011",2,"2"
30442,"Canadian Social Work Review","2011",4,"4+"
126308,"Canadian Social Work Review","2011",1,"1"
126309,"Canadian Social Work Review","2011",4,"4+"
126310,"Canadian Social Work Review","2011",2,"2"
126311,"Canadian Social Work Review","2011",4,"4+"
126312,"Canadian Social Work Review","2011",1,"1"
126316,"Canadian Social Work Review","2011",1,"1"
126318,"Canadian Social Work Review","2011",3,"3"
126319,"Canadian Social Work Review","2011",4,"4+"
126320,"Canadian Social Work Review","2011",3,"3"
29301,"Canadian Social Work Review","2012",1,"1"
29302,"Canadian Social Work Review","2012",1,"1"
29303,"Canadian Social Work Review","2012",2,"2"
29304,"Canadian Social Work Review","2012",1,"1"
29305,"Canadian Social Work Review","2012",1,"1"
29306,"Canadian Social Work Review","2012",1,"1"
29307,"Canadian Social Work Review","2012",2,"2"
29308,"Canadian Social Work Review","2012",2,"2"
29309,"Canadian Social Work Review","2012",3,"3"
29676,"Canadian Social Work Review","2012",1,"1"
29677,"Canadian Social Work Review","2012",2,"2"
29678,"Canadian Social Work Review","2012",1,"1"
29679,"Canadian Social Work Review","2012",1,"1"
29680,"Canadian Social Work Review","2012",1,"1"
29681,"Canadian Social Work Review","2012",2,"2"
29682,"Canadian Social Work Review","2012",5,"4+"
45182,"Canadian Social Work Review","2012",1,"1"
45183,"Canadian Social Work Review","2012",1,"1"
45184,"Canadian Social Work Review","2012",1,"1"
45185,"Canadian Social Work Review","2012",5,"4+"
126105,"Canadian Social Work Review","2012",2,"2"
126109,"Canadian Social Work Review","2012",2,"2"
126112,"Canadian Social Work Review","2012",2,"2"
126113,"Canadian Social Work Review","2012",2,"2"
126114,"Canadian Social Work Review","2012",1,"1"
126115,"Canadian Social Work Review","2012",1,"1"
126116,"Canadian Social Work Review","2012",1,"1"
126118,"Canadian Social Work Review","2012",2,"2"
126119,"Canadian Social Work Review","2012",1,"1"
126120,"Canadian Social Work Review","2012",1,"1"
28569,"Canadian Social Work Review","2013",1,"1"
28570,"Canadian Social Work Review","2013",1,"1"
28571,"Canadian Social Work Review","2013",1,"1"
28572,"Canadian Social Work Review","2013",1,"1"
28573,"Canadian Social Work Review","2013",2,"2"
28574,"Canadian Social Work Review","2013",2,"2"
28575,"Canadian Social Work Review","2013",2,"2"
28576,"Canadian Social Work Review","2013",2,"2"
28577,"Canadian Social Work Review","2013",2,"2"
28916,"Canadian Social Work Review","2013",1,"1"
28917,"Canadian Social Work Review","2013",2,"2"
28918,"Canadian Social Work Review","2013",5,"4+"
28919,"Canadian Social Work Review","2013",3,"3"
28920,"Canadian Social Work Review","2013",4,"4+"
29505,"Canadian Social Work Review","2013",1,"1"
44489,"Canadian Social Work Review","2013",1,"1"
44490,"Canadian Social Work Review","2013",1,"1"
44492,"Canadian Social Work Review","2013",2,"2"
44494,"Canadian Social Work Review","2013",2,"2"
44543,"Canadian Social Work Review","2013",1,"1"
44544,"Canadian Social Work Review","2013",2,"2"
44546,"Canadian Social Work Review","2013",4,"4+"
125949,"Canadian Social Work Review","2013",2,"2"
125951,"Canadian Social Work Review","2013",2,"2"
125952,"Canadian Social Work Review","2013",2,"2"
125953,"Canadian Social Work Review","2013",2,"2"
125956,"Canadian Social Work Review","2013",1,"1"
2610,"Child & Adolescent Social Work Journal","1989",3,"3"
2611,"Child & Adolescent Social Work Journal","1989",2,"2"
2612,"Child & Adolescent Social Work Journal","1989",1,"1"
2613,"Child & Adolescent Social Work Journal","1989",1,"1"
2614,"Child & Adolescent Social Work Journal","1989",1,"1"
2615,"Child & Adolescent Social Work Journal","1989",1,"1"
2816,"Child & Adolescent Social Work Journal","1989",3,"3"
2820,"Child & Adolescent Social Work Journal","1989",1,"1"
2822,"Child & Adolescent Social Work Journal","1989",2,"2"
2823,"Child & Adolescent Social Work Journal","1989",3,"3"
2828,"Child & Adolescent Social Work Journal","1989",2,"2"
2829,"Child & Adolescent Social Work Journal","1989",1,"1"
2830,"Child & Adolescent Social Work Journal","1989",1,"1"
2890,"Child & Adolescent Social Work Journal","1989",1,"1"
2894,"Child & Adolescent Social Work Journal","1989",2,"2"
2902,"Child & Adolescent Social Work Journal","1989",1,"1"
2904,"Child & Adolescent Social Work Journal","1989",2,"2"
2905,"Child & Adolescent Social Work Journal","1989",1,"1"
2907,"Child & Adolescent Social Work Journal","1989",1,"1"
2925,"Child & Adolescent Social Work Journal","1989",2,"2"
2928,"Child & Adolescent Social Work Journal","1989",1,"1"
2929,"Child & Adolescent Social Work Journal","1989",2,"2"
2930,"Child & Adolescent Social Work Journal","1989",1,"1"
2931,"Child & Adolescent Social Work Journal","1989",1,"1"
170,"Child & Adolescent Social Work Journal","1990",1,"1"
171,"Child & Adolescent Social Work Journal","1990",1,"1"
172,"Child & Adolescent Social Work Journal","1990",1,"1"
173,"Child & Adolescent Social Work Journal","1990",2,"2"
174,"Child & Adolescent Social Work Journal","1990",1,"1"
