"","articleID","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","pubMed","psycINFO"
"924",924,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2006,11,0,0,0,0,3,0,3,3,0,1
"925",925,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2006,9,0,0,0,0,0,1,1,4,0,1
"926",926,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,8,0,1,0,0,2,0,3,3,0,1
"927",927,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,1,0,0,0,0,1,4,0,1
"928",928,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,5,0,0,0,0,0,0,0,4,0,1
"929",929,6,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,7,0,0,0,0,0,0,0,4,0,1
"930",930,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,13,0,0,1,0,0,0,1,4,0,1
"931",931,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,12,0,1,0,1,2,1,5,2,0,1
"932",932,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,7,0,0,0,0,2,1,3,3,0,1
"933",933,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,0,1,4,0,1,6,1,0,1
"934",934,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,2,1,1,2,6,1,0,1
"935",935,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,0,0,0,0,4,0,1
"936",936,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,0,0,1,0,0,1,4,0,1
"937",937,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,2,0,1,3,0,6,1,0,1
"938",938,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,6,0,0,0,0,1,1,2,3,0,1
"939",939,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,1,1,2,1,5,2,0,1
"940",940,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,6,0,0,0,1,0,0,1,4,0,1
"941",941,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,NA,0,0,1,1,5,0,7,1,0,1
"942",942,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,0,0,0,1,1,2,3,0,1
"943",943,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,1,0,3,4,2,0,1
"944",944,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,0,0,1,1,0,2,3,0,1
"945",945,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,2,0,1,1,0,4,2,0,1
"946",946,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,0,1,0,1,4,0,1
"947",947,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,1,0,1,2,3,0,1
"948",948,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,8,0,0,1,2,0,0,3,3,0,1
"949",949,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,14,0,0,3,2,0,0,5,2,0,1
"950",950,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,8,0,1,0,0,1,0,2,3,0,1
"951",951,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,2,1,1,0,1,5,2,0,1
"952",952,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,1,0,0,0,0,1,4,0,1
"953",953,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,1,1,0,1,3,3,0,1
"954",954,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,3,1,0,0,4,2,0,1
"955",955,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,1,1,0,2,3,0,1
"956",956,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,6,0,0,1,0,2,0,3,3,0,1
"957",957,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,3,0,0,0,0,0,0,0,4,0,1
"958",958,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,12,0,0,1,1,2,1,5,2,0,1
"959",959,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,1,2,0,3,3,0,1
"960",960,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,13,0,0,0,0,2,0,2,3,0,1
"961",961,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,0,1,2,3,2,8,1,0,1
"962",962,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,2,1,2,5,2,0,1
"963",963,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,12,0,0,0,0,1,1,2,3,0,1
"964",964,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,0,1,1,2,3,0,1
"965",965,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,0,0,1,1,4,0,1
"966",966,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,1,1,0,1,3,3,0,1
"967",967,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,1,0,0,1,4,0,1
"968",968,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,0,0,0,0,4,0,1
"969",969,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,2,0,0,2,3,0,1
"970",970,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,1,3,2,2,3,11,1,0,1
"971",971,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,0,0,1,1,4,0,1
"972",972,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,1,0,2,1,4,2,0,1
"973",973,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,7,0,0,0,0,0,0,0,4,0,1
"974",974,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,0,0,1,1,4,0,1
"975",975,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,6,0,0,0,1,0,0,1,4,0,1
"976",976,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,8,0,0,2,0,0,2,4,2,0,1
"977",977,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,8,0,0,0,0,1,0,1,4,0,1
"978",978,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,12,0,0,0,0,0,0,0,4,0,1
"979",979,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,1,1,0,2,3,0,1
"980",980,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,0,0,0,0,1,1,4,0,1
"981",981,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,11,0,1,0,1,0,0,2,3,0,1
"982",982,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,10,0,0,0,0,2,0,2,3,0,1
"983",983,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,8,0,0,1,2,1,0,4,2,0,1
"984",984,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,5,0,0,0,0,0,0,0,4,0,1
"985",985,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,9,0,0,0,3,0,0,3,3,0,1
"986",986,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,1,0,1,4,0,1
"987",987,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,13,0,0,0,0,1,0,1,4,0,1
"988",988,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,6,0,1,0,0,0,0,1,4,0,1
"989",989,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,5,0,0,0,1,1,0,2,3,0,1
"990",990,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,7,0,0,1,1,0,0,2,3,0,1
"991",991,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,1,0,0,1,0,2,3,0,1
"992",992,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,1,0,0,0,0,1,4,0,1
"993",993,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,1,0,0,0,1,4,0,1
"994",994,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,6,0,0,0,0,0,0,0,4,0,1
"995",995,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,6,0,0,0,0,0,0,0,4,0,1
"996",996,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,0,0,4,0,1
"997",997,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,0,0,1,1,4,0,1
"998",998,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,0,0,4,0,1
"999",999,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,1,0,1,0,1,3,3,0,1
"1000",1000,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,1,0,0,1,4,0,1
"1001",1001,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,0,1,0,1,0,2,4,2,0,1
"1002",1002,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,0,0,0,0,4,0,1
"1003",1003,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,1,0,0,0,1,4,0,1
"1004",1004,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,0,2,0,2,3,0,1
"1005",1005,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,2,1,2,5,2,0,1
"1006",1006,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,6,0,0,0,0,3,0,3,3,0,1
"1007",1007,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,0,0,1,0,0,4,5,2,0,1
"1008",1008,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,0,0,1,0,1,2,3,0,1
"1009",1009,7,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,1,0,0,0,1,4,0,1
"1010",1010,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,0,0,0,0,0,0,4,0,1
"1011",1011,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,0,0,0,0,0,0,4,0,1
"1012",1012,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,0,1,1,1,1,1,5,2,0,1
"1013",1013,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,1,6,4,0,11,1,0,1
"1014",1014,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,0,0,0,0,2,2,3,0,1
"1015",1015,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,1,0,0,0,1,1,3,3,0,1
"1016",1016,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,0,0,0,0,4,0,1
"1017",1017,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,0,0,4,0,1
"1018",1018,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,0,0,1,0,2,0,3,3,0,1
"1019",1019,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,1,1,3,2,3,10,1,0,1
"1020",1020,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,12,0,0,2,0,2,1,5,2,0,1
"1021",1021,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,6,0,0,1,0,0,0,1,4,0,1
"1022",1022,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,1,1,0,1,1,4,2,0,1
"1023",1023,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,1,1,4,0,1
"1024",1024,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,36,0,0,0,2,1,0,3,3,0,1
"1025",1025,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,13,0,0,0,0,0,0,0,4,0,1
"1026",1026,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,0,0,0,0,1,0,1,4,0,1
"1027",1027,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,1,1,2,3,0,1
"1028",1028,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,0,0,4,0,1
"1029",1029,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,0,0,0,0,4,0,1
"1030",1030,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,1,0,1,1,3,3,0,1
"1031",1031,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,1,4,1,0,6,1,0,1
"1032",1032,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,0,0,4,0,1
"1033",1033,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,0,0,0,0,0,0,0,4,0,1
"1034",1034,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,1,1,2,1,1,6,1,0,1
"1035",1035,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,12,0,0,0,3,4,3,10,1,0,1
"1036",1036,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,1,0,1,2,3,0,1
"1037",1037,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,0,0,1,0,0,1,4,0,1
"1038",1038,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,11,0,0,0,0,0,1,1,4,0,1
"1039",1039,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,0,0,1,1,4,0,1
"1040",1040,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,7,0,0,0,0,0,0,0,4,0,1
"1041",1041,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,0,1,0,0,1,4,0,1
"1042",1042,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,1,0,0,0,1,4,0,1
"1043",1043,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,9,0,0,1,0,0,0,1,4,0,1
"1044",1044,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,0,0,4,0,1
"1045",1045,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,3,4,3,1,1,12,1,0,1
"1046",1046,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,8,0,1,0,2,2,0,5,2,0,1
"1047",1047,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,10,0,0,0,0,0,0,0,4,0,1
"1048",1048,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,0,0,0,4,0,1
"1049",1049,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,10,1,0,0,0,0,0,1,4,0,1
"1050",1050,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,9,1,1,4,4,0,3,13,1,0,1
"1051",1051,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,9,0,1,1,1,0,0,3,3,0,1
"1052",1052,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,5,0,2,2,1,2,0,7,1,0,1
"1053",1053,7,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,10,0,0,0,1,1,0,2,3,0,1
"1054",1054,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,0,0,2,3,3,8,1,0,1
"1055",1055,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,10,0,0,0,0,0,0,0,4,0,1
"1056",1056,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,0,1,1,1,0,3,3,0,1
"1057",1057,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,9,0,0,0,0,0,0,0,4,0,1
"1058",1058,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,2,0,0,0,2,3,0,1
"1059",1059,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,1,0,1,4,0,1
"1060",1060,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,9,0,0,0,0,1,0,1,4,0,1
"1061",1061,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,0,0,0,0,1,1,4,0,1
"1062",1062,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,0,0,0,4,0,1
"1063",1063,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,1,2,0,1,1,5,2,0,1
"1064",1064,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,10,0,0,1,0,0,0,1,4,0,1
"1065",1065,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,5,0,0,0,0,0,1,1,4,0,1
"1066",1066,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,9,0,1,0,0,0,0,1,4,0,1
"1067",1067,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,2,1,2,5,2,0,1
"1068",1068,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,6,0,0,1,0,0,0,1,4,0,1
"1069",1069,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,1,0,1,4,0,1
"1070",1070,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,9,0,0,1,1,0,0,2,3,0,1
"1071",1071,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,1,0,0,1,2,3,0,1
"1072",1072,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,1,2,0,1,0,4,2,0,1
"1073",1073,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,0,0,0,4,0,1
"1074",1074,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,4,0,0,1,0,0,0,1,4,0,1
"1075",1075,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,0,1,0,1,0,2,3,0,1
"1076",1076,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,1,1,0,1,1,4,2,0,1
"1077",1077,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,6,0,0,0,2,0,3,5,2,0,1
"1078",1078,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,10,0,0,0,0,1,0,1,4,0,1
"1079",1079,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,0,0,1,0,0,1,4,0,1
"1080",1080,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,0,0,0,4,0,1
"1081",1081,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,1,0,1,4,0,1
"1082",1082,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,0,0,0,0,1,1,4,0,1
"1083",1083,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,8,0,0,0,1,0,0,1,4,0,1
"1084",1084,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,1,0,2,0,3,3,0,1
"1085",1085,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,7,0,0,0,0,0,0,0,4,0,1
"1086",1086,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,6,0,0,2,0,0,0,2,3,0,1
"1087",1087,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,3,0,0,0,0,0,0,0,4,0,1
"1088",1088,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,4,0,0,0,0,0,0,0,4,0,1
