"articleID","title","authors","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","indexed_pubMed","indexed_psycINFO","indexed_SWA","years_active","cited","authors_factor","database_factor"
616,"Negotiating Foster-Families: Identification and Desire","Riggs, Damien W.; Delfabbro, Paul H.; Augoustinos, Martha",3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,0,1,1,3,2,7,1,0,1,1,45,1,"3","2"
617,"Working in Human Services: How Do Experiences and Working Conditions in Child Welfare Social Work Compare?","Tham, Pia; Meagher, Gabrielle",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,21,1,0,5,1,1,3,11,1,0,1,1,45,1,"2","2"
618,"Management, Leadership and Resources in Children's Homes: What Influences Outcomes in Residential Child-Care Settings?","Hicks, Leslie; Gibbs, Ian; Weatherly, Helen; Byford, Sarah",4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,0,0,1,0,2,3,3,0,1,1,45,1,"4+","2"
619,"Exploring the Impact of Parental Drug/Alcohol Problems on Children and Parents in a Midlands County in 2005/06","Fraser, Claire; McIntyre, Annie; Manby, Martin",3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,21,0,1,0,2,1,0,4,2,0,1,1,45,1,"3","2"
620,"Questioning Habermasian Social Work: A Note on Some Alternative Theoretical Resources","Garrett, Paul Michael",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,0,3,0,2,1,0,6,1,0,1,1,45,1,"1","2"
621,"Expertise and Experience: People with Experiences of Using Services and Carers' Views of the Mental Capacity Act 2005","Manthorpe, Jill; Rapaport, Joan; Stanley, Nicky",3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,0,2,0,1,0,0,3,3,0,1,1,45,1,"3","2"
622,"The Effect of Crisis Resolution and Home Treatment on Assessments under the 1983 Mental Health Act: An Increased Workload for Approved Social Workers?","Furminger, Elaine; Webber, Martin",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,0,3,1,3,0,0,7,1,0,1,1,45,1,"2","2"
623,"Individual Budgets: Lessons from Early Users' Experiences","Rabiee, Parvaneh; Moran, Nicola; Glendinning, Caroline",3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,2,2,3,1,1,9,1,0,1,1,45,1,"3","2"
624,"Choosing Language: Social Service Framing and Social Justice","Vojak, Colleen",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,14,0,1,4,1,1,1,8,1,0,1,1,45,1,"1","2"
625,"Men Who Were Sexually Abused in Childhood and Subsequent Suicidal Ideation: Community Comparison, Explanations and Practice Implications","O'Leary, Patrick; Gould, Nick",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,19,0,1,3,1,3,2,10,1,0,1,1,45,1,"2","2"
626,"Befriending Excluded Families in Tower Hamlets: The Emotional Labour of Family Support Workers in Cases of Child Protection and Family Support","Gray, Ben",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,1,0,3,0,1,5,2,0,1,1,45,1,"1","2"
627,"What Are Child-Care Social Workers Doing in Relation to Infant Mental Health? An Exploration of Professional Ideologies and Practice Preferences within an Inter-Agency Context","Ross, Johanna Woodcock; Hooper, Lucy; Stenhouse, Elizabeth; Sheaff, Rod",4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,0,0,0,0,0,0,4,0,1,1,45,0,"4+","2"
628,"Life after Caring: The Post-Caring Experiences of Former Carers","Larkin, Mary",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,0,0,0,0,2,0,2,3,0,1,1,45,1,"1","2"
629,"'Yesterday's Men': The Inspectors of the Royal Scottish Society for the Prevention of Cruelty to Children, 1888-1968","Clapton, Gary",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,20,0,0,0,1,1,0,2,3,0,1,1,45,1,"1","2"
630,"Community Anti-Poverty Strategies: A Conceptual Framework for a Critical Discussion","Strier, Roni",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,19,0,0,0,0,0,1,1,4,0,1,1,45,1,"1","2"
631,"Language Politics, Linguistic Capital and Bilingual Practitioners in Social Work","Harrison, Gai",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,19,0,0,2,0,0,2,4,2,0,1,1,45,1,"1","2"
632,"What's in a Name: 'Client', 'Patient', 'Customer', 'Consumer', 'Expert by Experience', 'Service User'-What's Next?","McLaughlin, Hugh",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,1,2,6,4,3,13,29,1,0,1,1,45,1,"1","2"
633,"Working Girls: Abuse or Choice in Street-Level Sex Work? A Study of Homeless Women in Nottingham","Harding, Rachel; Hamilton, Paul",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,20,0,3,1,0,0,0,4,2,0,1,1,45,1,"2","2"
634,"But Is It Social Work? Some Reflections on Mistaken Identities","Hugman, Richard",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,16,0,1,5,0,0,2,8,1,0,1,1,45,1,"1","2"
635,"Growth in the Shadow of War: The Case of Social Workers and Nurses Working in a Shared War Reality","Lev-Wiesel, Rachel; Goldblatt, Hadass; Eisikovits, Zvi; Admi, Hanna",4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,21,0,2,3,6,3,3,17,1,0,1,1,45,1,"4+","2"
636,"The Descriptive Tyranny of the Common Assessment Framework: Technologies of Categorization and Professional Practice in Child Welfare","White, Sue; Hall, Chris; Peckover, Sue",3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,21,0,7,7,4,8,11,37,1,0,1,1,45,1,"3","2"
637,"Abuse of Children in West Africa: Implications for Social Work Education and Practice","Sossou, Marie-Antoinette; Yogtiba, Joseph A.",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,0,0,1,0,0,1,2,3,0,1,1,45,1,"2","2"
638,"Recent Policy Initiatives in Early Childhood and the Challenges for the Social Work Profession","Winter, Karen",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,21,1,0,0,0,1,0,2,3,0,1,1,45,1,"1","2"
639,"Family Intervention Projects: A Site of Social Work Practice","Parr, Sadie",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,1,1,1,1,4,8,1,0,1,1,45,1,"1","2"
640,"Communication, Recognition and Social Work: Aligning the Ethical Theories of Habermas and Honneth","Houston, Stan",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,0,1,2,0,1,4,2,0,0,1,45,1,"1","1"
641,"Training for Change: Early Days of Individual Budgets and the Implications for Social Work and Care Management Practice: A Qualitative Study of the Views of Trainers","Manthorpe, Jill; Jacobs, Sally; Rapaport, Joan; Challis, David; Netten, Ann; Glendinning, Caroline; Stevens, Martin; Wilberforce, Mark; Knapp, Martin; Harris, Jess",10,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,16,0,2,0,1,3,2,8,1,0,0,1,45,1,"4+","1"
642,"Social Workers in Community Care Practice: Ideologies and Interactions with Older People","Sullivan, Mary Pat",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,20,0,1,1,3,1,2,8,1,0,1,1,45,1,"1","2"
643,"Accountable and Countable: Information Management Systems and the Bureaucratization of Social Work","Burton, Judith; van den Broek, Diane",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,0,1,5,1,5,6,18,1,0,1,1,45,1,"2","2"
644,"Speaking from the Margins: A Critical Reflection on the 'Spiritual-but-not-Religious' Discourse in Social Work","Wong, Yuk-Lin Renita; Vinsky, Jana",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,1,1,2,1,3,2,10,1,0,1,1,45,1,"2","2"
645,"Effectiveness of Welfare Organizations: The Contribution of Leadership Styles, Staff Cohesion, and Worker Empowerment","Boehm, Amnon; Yoels, Nir",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,21,0,0,0,0,2,1,3,3,0,1,1,45,1,"2","2"
646,"Use of Residential Care in Europe for Children Aged Under Three: Some Lessons from Neurobiology","Bilson, Andy",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,12,0,0,1,1,2,1,5,2,0,1,1,45,1,"1","2"
647,"Social Work with Adults with Disabilities: An International Perspective","Zavirsek, Darja",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,13,0,0,0,0,1,0,1,4,0,1,0,45,1,"1","1"
648,"Social Support Use as a Parental Coping Strategy: Its Impact on Outcome of Child and Parenting Problems-A Six-Month Follow-Up","Sheppard, Michael",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,20,0,0,0,2,0,0,2,3,0,1,1,45,1,"1","2"
649,"A Qualitative Examination of Power between Child Welfare Workers and Parents","Bundy-Fazioli, Kimberly; Briar-Lawson, Katharine; Hardiman, Eric R.",3,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,0,2,3,2,5,12,1,0,1,1,45,1,"3","2"
650,"Safeguarding and System Change: Early Perceptions of the Implications for Adult Protection Services of the English Individual Budgets Pilots-A Qualitative Study","Manthorpe, Jill; Stevens, Martin; Rapaport, Joan; Harris, Jess; Jacobs, Sally; Challis, David; Netten, Ann; Knapp, Martin; Wilberforce, Mark; Glendinning, Caroline",10,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,16,0,5,3,1,3,4,16,1,0,1,1,45,1,"4+","2"
651,"Assessing Student Social Workers' Professional Suitability: Comparing University Procedures in England","Currer, Caroline",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,18,0,0,2,0,1,0,3,3,0,1,1,45,1,"1","2"
652,"Impact of Problem-Based Learning on Social Work Students: Growth and Limits","Lam, Debbie O. B.",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,19,0,0,0,0,1,1,2,3,0,1,1,45,1,"1","2"
653,"The Impact of Regulatory Fitness Requirements on Disabled Social Work Students","Sin, Chih Hoong; Fong, Janice",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,22,0,0,1,0,0,0,1,4,0,1,1,45,1,"2","2"
654,"Cane of Love: Parental Attitudes towards Corporal Punishment in Korea","Yang, Sonam",1,0,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,16,1,0,1,1,1,0,4,2,0,1,1,45,1,"1","2"
655,"Child Welfare Interventions: Patterns of Social Work Practice","Hayes, David; Spratt, Trevor",2,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,23,0,2,1,1,1,3,8,1,0,1,1,45,1,"2","2"
656,"Bullying of Lesbian and Gay Youth: A Qualitative Investigation","Mishna, Faye; Newman, Peter A.; Daley, Andrea; Solomon, Steven",4,1,"BRITISH JOURNAL OF SOCIAL WORK",18,2009,17,0,0,2,5,5,6,18,1,0,1,1,45,1,"4+","2"
657,"The Guijin therapist and the nature of therapeutic truth: A relational perspective","Tosone, C",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,11,0,0,1,0,1,0,2,3,0,1,1,43,1,"1","2"
658,"The story of Alex - An improvisational drama","Grayer, ED",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,16,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
659,"Conversations with Suwanrang: The treatment relationship in cultural context","Nye, C",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,18,0,1,1,1,1,0,4,2,0,1,1,43,1,"1","2"
660,"Some clinical applications of attachment theory in adult psychotherapy","Shilkret, CJ",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,14,0,0,0,5,0,1,6,1,0,1,1,43,1,"1","2"
661,"When death becomes the end of an analytic treatment: Necessary parameters","Redding, KK",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,11,0,0,0,2,0,0,2,3,0,1,1,43,1,"1","2"
662,"Clinical challenges following an adolescent's death by suicide: Bereavement issues faced by family, friends, schools, and clinicians","Parrish, M; Tunkle, J",2,1,"CLINICAL SOCIAL WORK JOURNAL",8,2005,22,0,0,0,1,2,1,4,2,0,1,1,43,1,"2","2"
663,"Key concepts in the theory and treatment of narcissistic phenomena","Hotchkiss, S",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,18,0,0,0,0,0,0,0,4,0,1,0,43,0,"1","1"
664,"The selfobject in the age of technology","Kaufman, K",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,14,0,0,0,0,0,0,0,4,0,1,0,43,0,"1","1"
665,"Immigrant therapists' unresolved identity problems and countertransference","Yedidia, T",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,13,0,1,0,0,0,0,1,4,0,1,0,43,1,"1","1"
666,"Identity concerns in intercountry adoption-immigrants as adoptive parents","Noy-Sharav, D",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,19,0,0,0,1,0,0,1,4,0,1,0,43,1,"1","1"
667,"Therapeutic forgiveness: Developing a model for empowering victims of sexual abuse","Walton, E",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,15,0,0,1,1,0,1,3,3,0,1,0,43,1,"1","1"
668,"Don't worry, she'll say it: A tribute to Florence Lieberman","Kenemore, TK",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,8,0,0,0,0,0,0,0,4,0,1,0,43,0,"1","1"
669,"My body, your body: Speaking the unspoken between the thin therapist and the eating-disordered patient","Lowell, MA; Meader, LL",2,1,"CLINICAL SOCIAL WORK JOURNAL",8,2005,17,0,0,1,0,0,0,1,4,0,1,0,43,1,"2","1"
670,"The creation of a shared space through fantasy between a seven year old child and his therapist: A case study","Cohen-Kreisberger, L",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,12,0,0,0,0,0,0,0,4,0,1,0,43,0,"1","1"
671,"Micro ruptures and repairs in the beginning phase of cross-cultural psychotherapy","Keenan, EK; Tsang, AKT; Bogo, M; George, U",4,1,"CLINICAL SOCIAL WORK JOURNAL",8,2005,19,0,0,0,0,2,0,2,3,0,1,0,43,1,"4+","1"
672,"Selective mutism and self-regulation","Moldan, MB",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,17,0,1,0,0,0,0,1,4,0,1,0,43,1,"1","1"
673,"Correlates of clients' emotional and behavioral responses to treatment termination","Baum, N",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,18,0,0,1,1,0,0,2,3,0,1,0,43,1,"1","1"
674,"Using analytic space: A challenge to contemporary psychoanalysis","Casement, P",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,21,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
675,"Growing up in the divorced family","Wallerstein, JS",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,18,0,0,0,0,0,1,1,4,0,1,1,43,1,"1","2"
676,"Treatment of a traumatized adolescent mother and her two-year old son","Mayers, HA",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,13,0,0,0,2,0,0,2,3,0,1,1,43,1,"1","2"
677,"Through the camerxs eye: The intergenerational transmission of loss","Ringel, S",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,11,0,0,0,1,0,0,1,4,0,0,1,43,1,"1","1"
678,"The use of shame and dread in the countertransference","Sarasohn, MK",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,9,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
679,"When loss becomes gain: Transforming women's 'internal saboteur'","Ruderman, EG",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,18,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
680,"A brief treatment with a posttraumatic stress disordered patient - A self psychological perspective","Rowe, CE",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2005,12,0,0,0,0,0,1,1,4,0,1,1,43,1,"1","2"
681,"Staying straight: Lessons from ex-offenders","Kenemore, TK; Roldan, I",2,1,"CLINICAL SOCIAL WORK JOURNAL",8,2006,17,0,0,1,0,0,2,3,3,0,1,1,43,1,"2","2"
682,"Clinical issues with African-American and white women wishing to marry in mid-life","Emery, P; White, JC",2,1,"CLINICAL SOCIAL WORK JOURNAL",8,2006,22,0,0,0,0,0,1,1,4,0,1,1,43,1,"2","2"
683,"Attachment theory and research applied to the conceptualization and treatment of pathological narcissism","Bennett, CS",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,16,0,0,0,1,0,0,1,4,0,1,1,43,1,"1","2"
684,"The neurobiology of affective interventions: A cross-theoretical model","Baylis, PJ",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,21,0,1,2,0,1,0,4,2,0,1,1,43,1,"1","2"
685,"Using social network interventions to improve mentally ill clients' well-being","Pinto, RM",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,18,0,0,3,0,0,3,6,1,1,1,1,43,1,"1","3"
686,"Clients role choices: Unexplored factors in intervention decisions","Starin, AC",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,19,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
687,"Treating a high-risk mother-child relationship","Sheppard, B",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,16,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
688,"Where relational theory and attachment theory intersect: A real relationship and a real attachment","Sterlin, RA",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,14,0,0,1,0,0,0,1,4,0,1,1,43,1,"1","2"
689,"Memory and meaning in the psychotherapy of the long-term mentally ill","Horowitz, R",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,11,0,1,1,2,1,1,6,1,0,1,1,43,1,"1","2"
690,"The value of rate in the countertransference","Green, LB",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,13,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
691,"The woman who could not grieve: A contemporary look at the journey toward mourning","Sugarman, I",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,14,0,0,1,0,0,0,1,4,0,1,1,43,1,"1","2"
692,"Clinical writing of a therapy in progress: Ethical questions and therapeutic challenges","Bennett, S",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,12,0,0,2,0,0,1,3,3,0,1,1,43,1,"1","2"
693,"Implications of intersubjectivity for supervisory practice","Cait, Cheryl-Anne",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,13,0,0,1,0,0,0,1,4,0,1,1,43,1,"1","2"
694,"Recognizing and utilizing projective identification in brief psychodynamic therapy: A case example","Mancillas, Adriean",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,12,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
695,"A Kleinian perspective on the divorce process: From the paranoid-schizoid to the depressive position","Baum, Nehami",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,14,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
696,"Transference and countertransference in the treatment of adult survivors of abuse with a somatoform disorder","Arnd-Caddigan, Margaret",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,10,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
697,"Understanding and misunderstanding in cross-cultural practice: Further conversations with Suwanrang","Nye, Catherine",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,15,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
698,"Psychotherapy in prison: The frame imprisoned","Huffman, Eric G.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,15,0,0,0,0,0,1,1,4,0,1,1,43,1,"1","2"
699,"Living everyday lies: The experience of self","Tosone, Carol",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,14,0,0,1,0,1,0,2,3,0,1,1,43,1,"1","2"
700,"Experiences with implosive therapy","Troester, James D.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,12,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
701,"Female caregivers' reflections on ethical decision-making: The intersection of domestic violence and elder care","Koenig, Terry L.; Rinfrette, Elaine S.; Lutz, Wendy A.",3,1,"CLINICAL SOCIAL WORK JOURNAL",8,2006,12,0,0,0,1,0,1,2,3,0,1,1,43,1,"3","2"
702,"A poem to memorialize an experiential focal group","Bordelon, Thomas D.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,13,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
703,"Transference enactments in clinical supervision","Schamess, Gerald",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,19,0,0,2,1,1,1,5,2,0,1,1,43,1,"1","2"
704,"Therapeutic processes in clinical supervision","Schamess, Gerald",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,19,0,0,0,0,1,1,2,3,0,1,1,43,1,"1","2"
705,"Treatment with children and adolescents traumatized by the September 11th attack","Latino, Rose; Friedman, Barbara; Bellucci, Victoria",3,1,"CLINICAL SOCIAL WORK JOURNAL",8,2006,20,0,0,0,0,0,0,0,4,0,1,1,43,0,"3","2"
706,"Knowing the child: An ecological approach to the treatment of children in foster care","Morrison, Janet; Mishna, Faye",2,1,"CLINICAL SOCIAL WORK JOURNAL",8,2006,15,0,0,0,0,0,0,0,4,0,1,1,43,0,"2","2"
707,"Delusional themes of penetration and loss of boundaries and their relation to early sexual trauma in psychotic disorder","Chopra, Miriam",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,15,0,0,0,0,1,0,1,4,0,1,1,43,1,"1","2"
708,"As a young child's parent dies: Conceptualizing and constructing preventive interventions","Dunning, Sally",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,16,0,0,0,0,1,1,2,3,0,1,1,43,1,"1","2"
709,"Psychodynamics and executive dysfunction: A neurobiological perspective","Inbinder, Francine C.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,15,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
710,"Using attachment theory to understand the treatment of adult depression","Bettmann, Joanna E.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,12,0,0,2,0,0,0,2,3,0,1,1,43,1,"1","2"
711,"Use of self: A primer revisited","Dewane, Claudia J.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,16,0,0,2,0,2,3,7,1,0,1,1,43,1,"1","2"
712,"Impediments to intimacy","Alperin, Richard M.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2006,14,0,0,0,0,0,0,0,4,0,1,1,43,0,"1","2"
713,"Social work education and clinical learning","Simpson, Golnar A.; Williams, Jay C.; Segall, Anne Brantley",3,1,"CLINICAL SOCIAL WORK JOURNAL",8,2007,12,2,3,3,1,1,4,14,1,0,1,1,43,1,"3","2"
714,"Social work education and clinical learning: Yesterday, today, and tomorrow","Goldstein, Eda G.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2007,10,1,2,4,0,2,4,13,1,0,1,1,43,1,"1","2"
715,"Social work education and clinical learning: Towards evidence-based practice?","Thyer, Bruce A.",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2007,9,1,0,1,0,1,3,6,1,0,1,1,43,1,"1","2"
716,"Social work education and clinical learning: Reply to Goldstein (2006) and Thyer (2006)","Simpson, Golnar A.; Segall, Anne Brantley; Williams, Jay C.",3,1,"CLINICAL SOCIAL WORK JOURNAL",8,2007,5,0,1,0,0,0,2,3,3,0,1,1,43,1,"3","2"
717,"Maternal reminiscing style and children's developing understanding of self and emotion","Fivush, Robyn",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2007,10,0,3,3,10,4,3,23,1,0,1,0,43,1,"1","1"
718,"Separation guilt in women who initiate divorce","Baum, Nehami",1,0,"CLINICAL SOCIAL WORK JOURNAL",8,2007,9,0,0,0,0,0,2,2,3,0,1,1,43,1,"1","2"
