"","articleID","n_authors","coauthored","journal","hindex","pub_year","year1","year2","year3","year4","year5","total_cites","quartile"
"952",1170,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,1,0,0,0,0,1,4
"953",1171,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,1,1,0,1,3,2
"954",1172,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,3,1,0,0,4,2
"955",1173,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,1,1,0,2,3
"956",1174,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,1,0,2,0,3,2
"957",1175,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,0,0,4
"958",1176,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,1,1,2,1,5,2
"959",1177,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,1,2,0,3,2
"960",1178,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,2,0,2,3
"961",1179,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,1,2,3,2,8,1
"962",1180,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,2,1,2,5,2
"963",1181,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,1,1,2,3
"964",1182,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,1,1,2,3
"965",1183,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,1,1,4
"966",1184,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,1,1,0,1,3,2
"967",1185,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,1,0,0,1,4
"968",1186,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,0,0,4
"969",1187,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,2,0,0,2,3
"970",1188,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,1,3,2,2,3,11,1
"971",1189,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,1,1,4
"972",1190,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,1,0,2,1,4,2
"973",1191,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,0,0,4
"974",1192,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,1,1,4
"975",1193,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,1,0,0,1,4
"976",1194,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,2,0,0,2,4,2
"977",1195,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,1,0,1,4
"978",1196,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,0,0,4
"979",1197,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,1,1,0,2,3
"980",1198,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,1,1,4
"981",1199,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,1,0,1,0,0,2,3
"982",1200,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,2,0,2,3
"983",1201,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,1,2,1,0,4,2
"984",1202,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,0,0,0,0,4
"985",1203,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2007,0,0,3,0,0,3,2
"986",1204,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,1,0,1,4
"987",1205,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,1,0,1,4
"988",1206,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,0,0,0,0,1,4
"989",1207,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,1,1,0,2,3
"990",1208,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,1,0,0,2,3
"991",1209,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,0,0,1,0,2,3
"992",1210,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,0,0,0,0,1,4
"993",1211,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,0,0,1,4
"994",1212,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"995",1213,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"996",1214,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"997",1215,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,1,1,4
"998",1216,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"999",1217,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,0,1,0,1,3,2
"1000",1218,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,1,0,0,1,4
"1001",1219,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,0,1,0,2,4,2
"1002",1220,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1003",1221,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,0,0,1,4
"1004",1222,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,2,0,2,3
"1005",1223,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,2,1,2,5,2
"1006",1224,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,3,0,3,2
"1007",1225,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,0,4,5,2
"1008",1226,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,1,0,1,2,3
"1009",1227,7,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,0,0,1,4
"1010",1228,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1011",1229,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1012",1230,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,1,1,1,1,5,2
"1013",1231,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,6,4,0,11,1
"1014",1232,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,2,2,3
"1015",1233,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,1,1,2,3
"1016",1234,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1017",1235,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1018",1236,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,2,0,3,2
"1019",1237,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,1,3,2,3,10,1
"1020",1238,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,2,0,2,1,5,2
"1021",1239,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,0,0,1,4
"1022",1240,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,1,0,1,1,4,2
"1023",1241,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,1,1,4
"1024",1242,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,2,1,0,3,2
"1025",1243,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1026",1244,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,1,0,1,4
"1027",1245,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,1,1,2,3
"1028",1246,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1029",1247,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1030",1248,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,1,1,3,2
"1031",1249,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,4,1,0,6,1
"1032",1250,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1033",1251,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1034",1252,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,1,2,1,1,6,1
"1035",1253,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,3,4,3,10,1
"1036",1254,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,1,0,1,2,3
"1037",1255,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,1,0,0,1,4
"1038",1256,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,1,1,4
"1039",1257,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,1,1,4
"1040",1258,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1041",1259,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,1,0,0,1,4
"1042",1260,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,0,0,1,4
"1043",1261,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,1,0,0,0,1,4
"1044",1262,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1045",1263,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,3,4,3,1,1,12,1
"1046",1264,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,1,0,2,2,0,5,2
"1047",1265,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2008,0,0,0,0,0,0,4
"1048",1266,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1049",1267,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1050",1268,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,1,4,4,0,3,12,1
"1051",1269,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,1,1,1,0,0,3,2
"1052",1270,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,2,2,1,2,0,7,1
"1053",1271,7,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,1,1,0,2,3
"1054",1272,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,2,3,3,8,1
"1055",1273,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1056",1274,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,1,1,0,3,2
"1057",1275,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1058",1276,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,2,0,0,0,2,3
"1059",1277,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,1,0,1,4
"1060",1278,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,1,0,1,4
"1061",1279,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,1,1,4
"1062",1280,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1063",1281,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,1,2,0,1,1,5,2
"1064",1282,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,0,0,1,4
"1065",1283,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,1,1,4
"1066",1284,5,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,1,0,0,0,0,1,4
"1067",1285,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,2,1,2,5,2
"1068",1286,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,0,0,1,4
"1069",1287,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,1,0,1,4
"1070",1288,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,1,0,0,2,3
"1071",1289,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,0,1,2,3
"1072",1290,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,1,2,0,1,0,4,2
"1073",1291,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1074",1292,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,0,0,1,4
"1075",1293,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,1,0,2,3
"1076",1294,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,1,1,0,1,1,4,2
"1077",1295,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,2,0,3,5,2
"1078",1296,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,1,0,1,4
"1079",1297,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,1,0,0,1,4
"1080",1298,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1081",1299,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,1,0,1,4
"1082",1300,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,1,1,4
"1083",1301,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,1,0,0,1,4
"1084",1302,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,2,0,3,2
"1085",1303,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1086",1304,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,2,0,0,0,2,3
"1087",1305,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1088",1306,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1089",1307,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1090",1308,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,1,0,2,3
"1091",1309,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1092",1310,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,1,1,2,4,2
"1093",1311,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,1,1,3,0,0,5,2
"1094",1312,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,0,0,1,4
"1095",1313,4,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,1,1,3,5,2
"1096",1314,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,2,2,3
"1097",1315,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1098",1316,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,1,1,0,2,3
"1099",1317,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,0,0,4
"1100",1318,2,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,1,1,0,2,3
"1101",1319,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,1,1,4
"1102",1320,1,0,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,1,0,2,0,3,2
"1103",1321,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,1,1,2,3
"1104",1322,3,1,"FAMILIES IN SOCIETY-THE JOURNAL OF CONTEMPORARY SOCIAL SERVICES",9,2009,0,0,0,0,3,3,2
"1105",1323,2,1,"HEALTH & SOCIAL WORK",15,2005,0,0,1,1,2,4,2
"1106",1324,1,0,"HEALTH & SOCIAL WORK",15,2005,2,4,6,12,8,32,1
"1107",1325,3,1,"HEALTH & SOCIAL WORK",15,2005,0,1,1,0,0,2,3
"1108",1326,4,1,"HEALTH & SOCIAL WORK",15,2005,0,2,1,3,1,7,1
"1109",1327,2,1,"HEALTH & SOCIAL WORK",15,2005,0,0,0,0,0,0,4
"1110",1328,1,0,"HEALTH & SOCIAL WORK",15,2005,1,1,1,3,0,6,1
"1111",1329,2,1,"HEALTH & SOCIAL WORK",15,2005,0,0,0,1,3,4,2
"1112",1330,3,1,"HEALTH & SOCIAL WORK",15,2005,0,0,0,0,2,2,3
"1113",1331,2,1,"HEALTH & SOCIAL WORK",15,2005,0,0,5,2,2,9,1
"1114",1332,7,1,"HEALTH & SOCIAL WORK",15,2005,0,1,0,0,0,1,4
"1115",1333,1,0,"HEALTH & SOCIAL WORK",15,2005,0,0,2,0,1,3,2
"1116",1334,2,1,"HEALTH & SOCIAL WORK",15,2005,0,1,1,0,2,4,2
"1117",1335,4,1,"HEALTH & SOCIAL WORK",15,2005,0,0,1,0,1,2,3
"1118",1336,2,1,"HEALTH & SOCIAL WORK",15,2005,0,3,2,0,3,8,1
"1119",1337,2,1,"HEALTH & SOCIAL WORK",15,2005,1,1,2,6,2,12,1
"1120",1338,3,1,"HEALTH & SOCIAL WORK",15,2005,1,0,1,1,2,5,2
"1121",1339,2,1,"HEALTH & SOCIAL WORK",15,2005,1,2,2,6,4,15,1
"1122",1340,5,1,"HEALTH & SOCIAL WORK",15,2005,0,0,0,0,0,0,4
"1123",1341,3,1,"HEALTH & SOCIAL WORK",15,2005,0,0,0,0,0,0,4
"1124",1342,2,1,"HEALTH & SOCIAL WORK",15,2005,0,0,1,2,0,3,2
"1125",1343,3,1,"HEALTH & SOCIAL WORK",15,2005,0,0,2,3,0,5,2
"1126",1344,1,0,"HEALTH & SOCIAL WORK",15,2005,0,0,0,0,0,0,4
"1127",1345,2,1,"HEALTH & SOCIAL WORK",15,2005,0,1,3,0,0,4,2
"1128",1346,1,0,"HEALTH & SOCIAL WORK",15,2005,0,0,4,1,2,7,1
"1129",1347,3,1,"HEALTH & SOCIAL WORK",15,2005,1,0,0,1,4,6,1
"1130",1348,2,1,"HEALTH & SOCIAL WORK",15,2005,1,4,3,3,2,13,1
"1131",1349,1,0,"HEALTH & SOCIAL WORK",15,2005,0,0,2,1,5,8,1
"1132",1350,3,1,"HEALTH & SOCIAL WORK",15,2005,0,0,1,2,1,4,2
"1133",1351,1,0,"HEALTH & SOCIAL WORK",15,2005,2,2,2,0,6,12,1
"1134",1352,4,1,"HEALTH & SOCIAL WORK",15,2005,0,4,1,1,9,15,1
"1135",1353,2,1,"HEALTH & SOCIAL WORK",15,2006,0,2,3,1,3,9,1
"1136",1354,2,1,"HEALTH & SOCIAL WORK",15,2006,0,0,1,2,4,7,1
"1137",1355,1,0,"HEALTH & SOCIAL WORK",15,2006,1,1,0,1,2,5,2
"1138",1356,1,0,"HEALTH & SOCIAL WORK",15,2006,0,4,2,4,4,14,1
"1139",1357,2,1,"HEALTH & SOCIAL WORK",15,2006,1,1,0,0,1,3,2
"1140",1358,3,1,"HEALTH & SOCIAL WORK",15,2006,1,2,0,0,1,4,2
"1141",1359,1,0,"HEALTH & SOCIAL WORK",15,2006,1,0,0,1,0,2,3
"1142",1360,3,1,"HEALTH & SOCIAL WORK",15,2006,0,0,0,1,1,2,3
"1143",1361,2,1,"HEALTH & SOCIAL WORK",15,2006,0,1,1,0,0,2,3
"1144",1362,1,0,"HEALTH & SOCIAL WORK",15,2006,0,0,0,3,1,4,2
"1145",1363,5,1,"HEALTH & SOCIAL WORK",15,2006,1,1,2,3,1,8,1
"1146",1364,3,1,"HEALTH & SOCIAL WORK",15,2006,1,0,1,2,0,4,2
"1147",1365,2,1,"HEALTH & SOCIAL WORK",15,2006,1,1,0,2,2,6,1
"1148",1366,2,1,"HEALTH & SOCIAL WORK",15,2006,0,0,1,0,0,1,4
"1149",1367,1,0,"HEALTH & SOCIAL WORK",15,2006,0,1,0,0,0,1,4
"1150",1368,4,1,"HEALTH & SOCIAL WORK",15,2006,0,1,0,4,0,5,2
"1151",1369,2,1,"HEALTH & SOCIAL WORK",15,2006,0,0,2,2,1,5,2
