"","articleID","Title","short.title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"453",453,"Suggestions to improve social work journal editorial and peer-review processes: The San Antonio response to the Miami statement","suggestionstoimprovesocialworkjournaleditorialandpeerreviewprocessesthesanantonioresponsetothemiamistatement","Holden, Gary; Thyer, Bruce A.; Baer, Judith; Delva, Jorge; Dulmus, Catherine N.; Shanks, Trina Williams","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2008","2008","18","1","","","","66","71","","10.1177/1049731507303496","","","6","0.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0
"454",454,"Learn to read and write systematic reviews: The Belgian Campbell group","learntoreadandwritesystematicreviewsthebelgiancampbellgroup","Hannes, Karin; Claes, Laurence","Belgian Campbell Grp","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2007","2007","17","6","","","","748","753","","10.1177/1049731507303106","","","6","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0
"455",455,"Spiritual involvement as a predictor to completing a salvation army substance abuse treatment program","spiritualinvolvementasapredictortocompletingasalvationarmysubstanceabusetreatmentprogram","Wolf-Branigin, Michael; Duke, Jerry","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2007","2007","17","2","","","","239","245","","10.1177/1049731506294373","","","6","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0
"456",456,"Human caring in the social work context: Continued development and validation of a complex measure","humancaringinthesocialworkcontextcontinueddevelopmentandvalidationofacomplexmeasure","Ellis, Jacquelyn I.; Ellett, Alberta J.; DeWeaver, Kevin","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2007","2007","17","1","","","","66","76","","10.1177/1049731506293339","","","6","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0
"457",457,"Measuring foster parent potential: Casey Foster Parent Inventory-Applicant Version","measuringfosterparentpotentialcaseyfosterparentinventoryapplicantversion","Orme, John G.; Cuddeback, Gary S.; Buehler, Cheryl; Cox, Mary Ellen; Le Prohn, Nicole S.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2007","2007","17","1","","","","77","92","","10.1177/1049731506295084","","","6","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0
"458",458,"Parent involvement in treatment for ADHD: A meta-analysis of the published studies","parentinvolvementintreatmentforadhdametaanalysisofthepublishedstudies","Corcoran, Jacqueline; Dattalo, Patrick","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2006","2006","16","6","","","","561","570","","10.1177/1049731506289127","","","6","0.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0
"459",459,"Do Master's in social work programs teach empirically supported interventions? A survey of deans and directors","domastersinsocialworkprogramsteachempiricallysupportedinterventionsasurveyofdeansanddirectors","Woody, Jane D.; D'Souza, Henry J.; Dartman, Rebecca","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2006","2006","16","5","","","","469","479","","10.1177/1049731505285453","","","6","0.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0
"460",460,"Why don't social workers make better child welfare workers than non-social workers?","whydontsocialworkersmakebetterchildwelfareworkersthannonsocialworkers","Holosko, MJ","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2006","2006","16","4","","","","426","430","","10.1177/1049731505283509","","","6","0.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0
"461",461,"Psychodynamic psychotherapy: An effectiveness study","psychodynamicpsychotherapyaneffectivenessstudy","Roseborough, DJ","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2006","2006","16","2","","","","166","175","","10.1177/1049731505281373","","","6","0.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0
"462",462,"Rap-music attitude and perception scale: A validation study","rapmusicattitudeandperceptionscaleavalidationstudy","Tyson, EH","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2006","2006","16","2","","","","211","223","","10.1177/1049731505281447","","","6","0.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0
"463",463,"Studies of the cost-effectiveness of social work services in aging: A review of the literature","studiesofthecosteffectivenessofsocialworkservicesinagingareviewoftheliterature","Rizzo, VM; Rowe, JM","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2006","2006","16","1","","","","67","73","","10.1177/1049731505276080","","","6","0.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0
"464",464,"Empowering high-risk families of children with disabilities","empoweringhighriskfamiliesofchildrenwithdisabilities","Farber, MLZ; Maharaj, R","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2005","2005","15","6","","","","501","515","","10.1177/1049731505276412","","","6","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
"465",465,"Assessment of the relationship between parenting stress and a child's ability to functionally communicate","assessmentoftherelationshipbetweenparentingstressandachildsabilitytofunctionallycommunicate","Ello, LM; Donovan, SJ","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2005","2005","15","6","","","","531","544","","10.1177/1049731505278928","","","6","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0
"466",466,"Using evidence-based knowledge to improve policies and practices in child welfare: Current thinking and continuing challenges","usingevidencebasedknowledgetoimprovepoliciesandpracticesinchildwelfarecurrentthinkingandcontinuingchallenges","Thomlison, B","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2005","2005","15","5","","","","321","322","","10.1177/1049731505277016","","","6","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0
"467",467,"A comparative analysis of child welfare services through the eyes of African American, Caucasian, and Latino parents","acomparativeanalysisofchildwelfareservicesthroughtheeyesofafricanamericancaucasianandlatinoparents","Ayon, C; Lee, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2005","2005","15","4","","","","257","266","","10.1177/1049731505274673","","","6","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0
"468",468,"A cross-ethnic validity study of the Shortform Assessment for Children (SAC)","acrossethnicvaliditystudyoftheshortformassessmentforchildrensac","Tyson, EH; Glisson, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2005","2005","15","2","","","","97","109","","10.1177/1049731504270383","","","6","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0
"469",469,"Validity of the draw-a-person: Screening procedure for emotional disturbance (DAP : SPED) in strengths-based assessment","validityofthedrawapersonscreeningprocedureforemotionaldisturbancedapspedinstrengthsbasedassessment","Matto, HC; Naglieri, JA; Clausen, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2005","2005","15","1","","","","41","46","","10.1177/1049731504269553","","","6","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0
"470",470,"Pediatric pain and anxiety: A meta-analysis of outcomes for a behavioral telehealth intervention","pediatricpainandanxietyametaanalysisofoutcomesforabehavioraltelehealthintervention","Holden, G; Bearison, DJ; Rode, DC; Fishman-Kapiloff, M; Rosenberg, G; Onghena, P","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2003","2003","13","6","","","","693","704","","10.1177/1049731503254107","","","6","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0
"471",471,"Outcome measurements of an integrated Employee Assistance and Work-Life program","outcomemeasurementsofanintegratedemployeeassistanceandworklifeprogram","Masi, DA; Jacobson, JM","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2003","2003","13","4","","","","451","467","","10.1177/1049731503253355","","","6","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,0
"472",472,"Levels of moral reasoning among female domestic violence offenders: Evaluating the impact of treatment","levelsofmoralreasoningamongfemaledomesticviolenceoffendersevaluatingtheimpactoftreatment","Buttell, FP","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2002","2002","12","3","","","","349","363","","10.1177/1049731502012003001","","","6","0.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0
"473",473,"School Attendance Demonstration Project: An evaluation of a program to motivate public assistance teens to attend and complete school in an urban school district","schoolattendancedemonstrationprojectanevaluationofaprogramtomotivatepublicassistanceteenstoattendandcompleteschoolinanurbanschooldistrict","Jones, LP; Harris, R; Finnegan, D","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2002","2002","12","2","","","","222","237","","","","","6","0.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0
"474",474,"Special issue: Honoring Walter W. Hudson - Guest editors' Foreword","specialissuehonoringwalterwhudsonguesteditorsforeword","Harrison, DF; Nugent, W","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2002","2002","12","1","","","","5","6","","","","","6","0.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0
"475",475,"Optimizing treatment effects for substance-abusing women with children: An evaluation of the Susan B. Anthony Center","optimizingtreatmenteffectsforsubstanceabusingwomenwithchildrenanevaluationofthesusanbanthonycenter","Sowers, KM; Ellis, RA; Washington, TA; Currant, M","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2002","2002","12","1","","","","143","158","","","","","6","0.46",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0
"476",476,"The development of the Latino social work profession in Los Angeles","thedevelopmentofthelatinosocialworkprofessioninlosangeles","Aranda, MP","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2001","2001","11","2","","","","254","265","","","","","6","0.43",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0
"477",477,"Assessing willingness to care for persons with AIDS: Validation of a new measure","assessingwillingnesstocareforpersonswithaidsvalidationofanewmeasure","Abell, N","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2001","2001","11","1","","","SI","118","130","","","","","6","0.43",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0
"478",478,"A history of Australian social work practice research","ahistoryofaustraliansocialworkpracticeresearch","Crisp, BR","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2000","2000","10","2","","","","179","194","","","","","6","0.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0
"479",479,"Reducing AIDS and substance abuse risk factors among homeless, HIV-infected, drug-using persons","reducingaidsandsubstanceabuseriskfactorsamonghomelesshivinfecteddrugusingpersons","Lewis, JR; Boyle, DP; Lewis, LS; Evans, M","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2000","2000","10","1","","","","15","33","","","","","6","0.40",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0
"480",480,"On the sidelines of guidelines: Further thoughts on the fit between clinical guidelines and social work practice","onthesidelinesofguidelinesfurtherthoughtsonthefitbetweenclinicalguidelinesandsocialworkpractice","Richey, CA; Roffman, RA","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 1999","1999","9","3","","","","311","321","","","","","6","0.38",0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"481",481,"The impact of child protective service training: A longitudinal study of workers' job performance, knowledge, and attitudes","theimpactofchildprotectiveservicetrainingalongitudinalstudyofworkersjobperformanceknowledgeandattitudes","Leung, P; Cheung, KFM","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 1998","1998","8","6","","","","668","684","","10.1177/104973159800800604","","","6","0.35",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0
"482",482,"Using second-order factor analysis in examining multiple problems of clients","usingsecondorderfactoranalysisinexaminingmultipleproblemsofclients","Pike, CK; Hudson, WW; Murphy, DL; McCuan, ER","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 1998","1998","8","2","","","","200","211","","","","","6","0.35",0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
"483",483,"Grandparents rearing grandchildren: A school-based small group intervention","grandparentsrearinggrandchildrenaschoolbasedsmallgroupintervention","Burnette, D","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1998","1998","8","1","","","","10","27","","10.1177/104973159800800103","Council-on-Social-Work-Education 42nd Annual Program Meeting","FEB 15-18, 1996","6","0.35",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
"484",484,"The effects of anger control training on adolescent antisocial behavior","theeffectsofangercontroltrainingonadolescentantisocialbehavior","Nugent, WR; Champlin, D; Wiinimaki, L","","","","RESEARCH ON SOCIAL WORK PRACTICE","OCT 1997","1997","7","4","","","","446","462","","10.1177/104973159700700402","","","6","0.33",0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"485",485,"Development of a helping relationship inventory for social work practice","developmentofahelpingrelationshipinventoryforsocialworkpractice","Poulin, J; Young, T","","","","RESEARCH ON SOCIAL WORK PRACTICE","OCT 1997","1997","7","4","","","","463","489","","10.1177/104973159700700403","","","6","0.33",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0
"486",486,"Science and social work: Are they compatible?","scienceandsocialworkaretheycompatible","Barber, JG","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1996","1996","6","3","","","","379","388","","10.1177/104973159600600308","24th National Conference of the Australian-Association-of-Social-Workers","JUL, 1995","6","0.32",0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"487",487,"TESTING THE EFFECTS OF ACTIVE LISTENING","testingtheeffectsofactivelistening","NUGENT, WR; HALVORSON, H","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1995","1995","5","2","","","","152","175","","10.1177/104973159500500202","","","6","0.30",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0
"488",488,"EVALUATING INPATIENT TREATMENT FOR WOMEN WITH CLINICAL DEPRESSION","evaluatinginpatienttreatmentforwomenwithclinicaldepression","NORMAN, J; LOWRY, CE","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1995","1995","5","1","","","","10","19","","10.1177/104973159500500102","","","6","0.30",0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0
"489",489,"LONG-TERM FOLLOW-UP OF A STRUCTURED GROUP TREATMENT FOR THE MANAGEMENT OF CHRONIC PAIN","longtermfollowupofastructuredgrouptreatmentforthemanagementofchronicpain","SUBRAMANIAN, K","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1994","1994","4","2","","","","208","223","","10.1177/104973159400400206","","","6","0.29",0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",490,"THE SOCIAL-WORK RESEARCH-CENTER AT THE UNIVERSITY-OF-STIRLING - A PROFILE","thesocialworkresearchcenterattheuniversityofstirlingaprofile","CHEETHAM, J","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1994","1994","4","1","","","","89","100","","10.1177/104973159400400107","","","6","0.29",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0
"491",491,"USING COMPUTER-ASSISTED-INSTRUCTION TO TEACH AXIS-II OF THE DSM-III-R TO SOCIAL-WORK STUDENTS","usingcomputerassistedinstructiontoteachaxisiiofthedsmiiirtosocialworkstudents","PATTERSON, DA; YAFFE, J","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1993","1993","3","3","","","","343","357","","10.1177/104973159300300307","","","6","0.27",0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"492",492,"SOCIAL-WORK EFFECTIVENESS - RESPONSE","socialworkeffectivenessresponse","ROSENBERG, G; HOLDEN, G","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1992","1992","2","3","","","","288","296","","","","","6","0.26",0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"493",493,"MULTICOMPONENT, SCHOOL-BASED STRATEGIES TO PREVENT HIV-INFECTION AND SEXUALLY-TRANSMITTED DISEASES AMONG ADOLESCENTS - THEORY AND RESEARCH INTO PRACTICE","multicomponentschoolbasedstrategiestopreventhivinfectionandsexuallytransmitteddiseasesamongadolescentstheoryandresearchintopractice","SCHINKE, SP; ORLANDI, MA; FORGEY, MA; RUGG, DL; DOUGLAS, KA","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1992","1992","2","3","","","","364","379","","","","","6","0.26",0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",494,"THE DEVELOPMENT OF AN INSTRUMENT TO MEASURE THE RESTRICTIVENESS OF CHILDRENS LIVING ENVIRONMENTS","thedevelopmentofaninstrumenttomeasuretherestrictivenessofchildrenslivingenvironments","THOMLISON, B; KRYSIK, J","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1992","1992","2","2","","","","207","219","","10.1177/104973159200200207","","","6","0.26",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"495",495,"MONITORING PRACTICE ON THE AGENCY LEVEL - AN APPLICATION IN A RESIDENTIAL CARE FACILITY","monitoringpracticeontheagencylevelanapplicationinaresidentialcarefacility","BENBENISHTY, R","","","","RESEARCH ON SOCIAL WORK PRACTICE","OCT 1991","1991","1","4","","","","371","386","","10.1177/104973159100100403","","","6","0.25",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"496",496,"CHOOSING WEAPONS FOR THE WAR ON CRACK - AN OPERANT ANALYSIS","choosingweaponsforthewaroncrackanoperantanalysis","MATTAINI, MA","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1991","1991","1","2","","","","188","213","","10.1177/104973159100100206","16TH ANNUAL CONVENTION OF THE ASSOC FOR BEHAVIOR ANALYSIS","MAY   28, 1990","6","0.25",0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"497",497,"Implementing Evidence-Based Practice Education in Social Work: A Transdisciplinary Approach","implementingevidencebasedpracticeeducationinsocialworkatransdisciplinaryapproach","Bellamy, Jennifer L.; Mullen, Edward J.; Satterfield, Jason M.; Newhouse, Robin P.; Ferguson, Molly; Brownson, Ross C.; Spring, Bonnie","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","426","436","","10.1177/1049731513480528","","","5","2.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"498",498,"Implementing Evidence-Based Practice: A Review of the Empirical Research Literature","implementingevidencebasedpracticeareviewoftheempiricalresearchliterature","Gray, Mel; Joy, Elyssa; Plath, Debbie; Webb, Stephen A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2013","2013","23","2","","","","157","166","","10.1177/1049731512467072","","","5","2.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"499",499,"Individual Worker-Level Attitudes Toward Empirically Supported Treatments","individualworkerlevelattitudestowardempiricallysupportedtreatments","Patterson, David A.; Maguin, Eugene; Dulmus, Catherine N.; Nisbet, Bruce C.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2013","2013","23","1","","","","95","99","","10.1177/1049731512463442","","","5","2.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"500",500,"A Controlled Trial of the Making Choices Program: Six-Month Follow-Up","acontrolledtrialofthemakingchoicesprogramsixmonthfollowup","Fraser, Mark W.; Lee, Jung-Sook; Kupper, Lawrence L.; Day, Steven H.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2011","2011","21","2","","","","165","176","","10.1177/1049731510386626","","","5","1.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0
"501",501,"A Telephone Intervention for Substance-Using Adult Male Perpetrators of Intimate Partner Violence","atelephoneinterventionforsubstanceusingadultmaleperpetratorsofintimatepartnerviolence","Mbilinyi, Lyungai F.; Neighbors, Clayton; Walker, Denise D.; Roffman, Roger A.; Zegree, Joan; Edleson, Jeffrey; O'Rourke, Allison","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2011","2011","21","1","","","","43","56","","10.1177/1049731509359008","","","5","1.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
"502",502,"Advances in Preventing Childhood and Adolescent Problem Behavior","advancesinpreventingchildhoodandadolescentproblembehavior","Jenson, Jeffrey M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2010","2010","20","6","","","","701","713","","10.1177/1049731509349105","Annual Conference of the Society-for-Social-Work-and-Research","JAN 16, 2009","5","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
